CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	22
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	22
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	22
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	22
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	22
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	21
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	7
CompositeKeyWritable{location='Ohio', topic='Obesity'}	1
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	15
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	22
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	22
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	22
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	21
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	7
CompositeKeyWritable{location='Ohio', topic='Obesity'}	1
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	15
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	22
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Obesity'}	22
CompositeKeyWritable{location='Wisconsin', topic='Obesity'}	22
CompositeKeyWritable{location='West Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Washington', topic='Obesity'}	22
CompositeKeyWritable{location='Virginia', topic='Obesity'}	22
CompositeKeyWritable{location='Vermont', topic='Obesity'}	22
CompositeKeyWritable{location='Utah', topic='Obesity'}	21
CompositeKeyWritable{location='Texas', topic='Obesity'}	22
CompositeKeyWritable{location='Tennessee', topic='Obesity'}	22
CompositeKeyWritable{location='South Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='South Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='Rhode Island', topic='Obesity'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Obesity'}	22
CompositeKeyWritable{location='Oregon', topic='Obesity'}	22
CompositeKeyWritable{location='Oklahoma', topic='Obesity'}	22
CompositeKeyWritable{location='Ohio', topic='Obesity'}	22
CompositeKeyWritable{location='North Dakota', topic='Obesity'}	22
CompositeKeyWritable{location='North Carolina', topic='Obesity'}	22
CompositeKeyWritable{location='New York', topic='Obesity'}	22
CompositeKeyWritable{location='New Mexico', topic='Obesity'}	22
CompositeKeyWritable{location='New Jersey', topic='Obesity'}	22
CompositeKeyWritable{location='New Hampshire', topic='Obesity'}	22
CompositeKeyWritable{location='Nevada', topic='Obesity'}	22
CompositeKeyWritable{location='Nebraska', topic='Obesity'}	22
CompositeKeyWritable{location='Montana', topic='Obesity'}	22
CompositeKeyWritable{location='Missouri', topic='Obesity'}	22
CompositeKeyWritable{location='Mississippi', topic='Obesity'}	22
CompositeKeyWritable{location='Minnesota', topic='Obesity'}	22
CompositeKeyWritable{location='Michigan', topic='Obesity'}	22
CompositeKeyWritable{location='Massachusetts', topic='Obesity'}	22
CompositeKeyWritable{location='Maryland', topic='Obesity'}	22
CompositeKeyWritable{location='Maine', topic='Obesity'}	22
CompositeKeyWritable{location='Louisiana', topic='Obesity'}	22
CompositeKeyWritable{location='Kentucky', topic='Obesity'}	22
CompositeKeyWritable{location='Kansas', topic='Obesity'}	22
CompositeKeyWritable{location='Iowa', topic='Obesity'}	22
CompositeKeyWritable{location='Indiana', topic='Obesity'}	22
CompositeKeyWritable{location='Illinois', topic='Obesity'}	22
CompositeKeyWritable{location='Idaho', topic='Obesity'}	22
CompositeKeyWritable{location='Hawaii', topic='Obesity'}	22
CompositeKeyWritable{location='Georgia', topic='Obesity'}	22
CompositeKeyWritable{location='Florida', topic='Obesity'}	22
CompositeKeyWritable{location='Washington DC', topic='Obesity'}	22
CompositeKeyWritable{location='Delaware', topic='Obesity'}	22
CompositeKeyWritable{location='Connecticut', topic='Obesity'}	22
CompositeKeyWritable{location='Colorado', topic='Obesity'}	21
CompositeKeyWritable{location='California', topic='Obesity'}	22
CompositeKeyWritable{location='Arkansas', topic='Obesity'}	22
CompositeKeyWritable{location='Arizona', topic='Obesity'}	22
CompositeKeyWritable{location='Alaska', topic='Obesity'}	22
CompositeKeyWritable{location='Alabama', topic='Obesity'}	22
CompositeKeyWritable{location='Wyoming', topic='Nutrition'}	19
CompositeKeyWritable{location='Wisconsin', topic='Nutrition'}	22
CompositeKeyWritable{location='West Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Washington', topic='Nutrition'}	22
CompositeKeyWritable{location='Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Vermont', topic='Nutrition'}	22
CompositeKeyWritable{location='Utah', topic='Nutrition'}	22
CompositeKeyWritable{location='Texas', topic='Nutrition'}	22
CompositeKeyWritable{location='Tennessee', topic='Nutrition'}	22
CompositeKeyWritable{location='South Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='South Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='Rhode Island', topic='Nutrition'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Nutrition'}	22
CompositeKeyWritable{location='Oregon', topic='Nutrition'}	22
CompositeKeyWritable{location='Oklahoma', topic='Nutrition'}	22
CompositeKeyWritable{location='Ohio', topic='Nutrition'}	22
CompositeKeyWritable{location='North Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='North Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='New York', topic='Nutrition'}	22
CompositeKeyWritable{location='New Mexico', topic='Nutrition'}	22
CompositeKeyWritable{location='New Jersey', topic='Nutrition'}	22
CompositeKeyWritable{location='New Hampshire', topic='Nutrition'}	22
CompositeKeyWritable{location='Nevada', topic='Nutrition'}	22
CompositeKeyWritable{location='Nebraska', topic='Nutrition'}	22
CompositeKeyWritable{location='Montana', topic='Nutrition'}	22
CompositeKeyWritable{location='Missouri', topic='Nutrition'}	22
CompositeKeyWritable{location='Mississippi', topic='Nutrition'}	22
CompositeKeyWritable{location='Minnesota', topic='Nutrition'}	22
CompositeKeyWritable{location='Michigan', topic='Nutrition'}	22
CompositeKeyWritable{location='Massachusetts', topic='Nutrition'}	22
CompositeKeyWritable{location='Maryland', topic='Nutrition'}	22
CompositeKeyWritable{location='Maine', topic='Nutrition'}	22
CompositeKeyWritable{location='Louisiana', topic='Nutrition'}	22
CompositeKeyWritable{location='Kentucky', topic='Nutrition'}	22
CompositeKeyWritable{location='Kansas', topic='Nutrition'}	22
CompositeKeyWritable{location='Iowa', topic='Nutrition'}	22
CompositeKeyWritable{location='Indiana', topic='Nutrition'}	22
CompositeKeyWritable{location='Illinois', topic='Nutrition'}	22
CompositeKeyWritable{location='Idaho', topic='Nutrition'}	22
CompositeKeyWritable{location='Hawaii', topic='Nutrition'}	22
CompositeKeyWritable{location='Georgia', topic='Nutrition'}	22
CompositeKeyWritable{location='Florida', topic='Nutrition'}	22
CompositeKeyWritable{location='Washington DC', topic='Nutrition'}	22
CompositeKeyWritable{location='Delaware', topic='Nutrition'}	22
CompositeKeyWritable{location='Connecticut', topic='Nutrition'}	22
CompositeKeyWritable{location='Colorado', topic='Nutrition'}	22
CompositeKeyWritable{location='California', topic='Nutrition'}	22
CompositeKeyWritable{location='Arkansas', topic='Nutrition'}	22
CompositeKeyWritable{location='Arizona', topic='Nutrition'}	21
CompositeKeyWritable{location='Alaska', topic='Nutrition'}	7
CompositeKeyWritable{location='Arizona', topic='Nutrition'}	1
CompositeKeyWritable{location='Alaska', topic='Nutrition'}	15
CompositeKeyWritable{location='Alabama', topic='Nutrition'}	22
CompositeKeyWritable{location='Wyoming', topic='Nutrition'}	22
CompositeKeyWritable{location='Wisconsin', topic='Nutrition'}	22
CompositeKeyWritable{location='West Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Washington', topic='Nutrition'}	22
CompositeKeyWritable{location='Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Vermont', topic='Nutrition'}	22
CompositeKeyWritable{location='Utah', topic='Nutrition'}	22
CompositeKeyWritable{location='Texas', topic='Nutrition'}	22
CompositeKeyWritable{location='Tennessee', topic='Nutrition'}	22
CompositeKeyWritable{location='South Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='South Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='Rhode Island', topic='Nutrition'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Nutrition'}	22
CompositeKeyWritable{location='Oregon', topic='Nutrition'}	22
CompositeKeyWritable{location='Oklahoma', topic='Nutrition'}	22
CompositeKeyWritable{location='Ohio', topic='Nutrition'}	22
CompositeKeyWritable{location='North Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='North Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='New York', topic='Nutrition'}	22
CompositeKeyWritable{location='New Mexico', topic='Nutrition'}	22
CompositeKeyWritable{location='New Jersey', topic='Nutrition'}	22
CompositeKeyWritable{location='New Hampshire', topic='Nutrition'}	22
CompositeKeyWritable{location='Nevada', topic='Nutrition'}	22
CompositeKeyWritable{location='Nebraska', topic='Nutrition'}	22
CompositeKeyWritable{location='Montana', topic='Nutrition'}	21
CompositeKeyWritable{location='Missouri', topic='Nutrition'}	22
CompositeKeyWritable{location='Mississippi', topic='Nutrition'}	3
CompositeKeyWritable{location='Montana', topic='Nutrition'}	1
CompositeKeyWritable{location='Mississippi', topic='Nutrition'}	19
CompositeKeyWritable{location='Minnesota', topic='Nutrition'}	22
CompositeKeyWritable{location='Michigan', topic='Nutrition'}	22
CompositeKeyWritable{location='Massachusetts', topic='Nutrition'}	22
CompositeKeyWritable{location='Maryland', topic='Nutrition'}	21
CompositeKeyWritable{location='Maine', topic='Nutrition'}	6
CompositeKeyWritable{location='Maryland', topic='Nutrition'}	1
CompositeKeyWritable{location='Maine', topic='Nutrition'}	16
CompositeKeyWritable{location='Louisiana', topic='Nutrition'}	22
CompositeKeyWritable{location='Kentucky', topic='Nutrition'}	22
CompositeKeyWritable{location='Kansas', topic='Nutrition'}	22
CompositeKeyWritable{location='Iowa', topic='Nutrition'}	22
CompositeKeyWritable{location='Indiana', topic='Nutrition'}	22
CompositeKeyWritable{location='Illinois', topic='Nutrition'}	22
CompositeKeyWritable{location='Idaho', topic='Nutrition'}	22
CompositeKeyWritable{location='Hawaii', topic='Nutrition'}	22
CompositeKeyWritable{location='Georgia', topic='Nutrition'}	22
CompositeKeyWritable{location='Florida', topic='Nutrition'}	22
CompositeKeyWritable{location='Washington DC', topic='Nutrition'}	22
CompositeKeyWritable{location='Delaware', topic='Nutrition'}	22
CompositeKeyWritable{location='Connecticut', topic='Nutrition'}	22
CompositeKeyWritable{location='Colorado', topic='Nutrition'}	22
CompositeKeyWritable{location='California', topic='Nutrition'}	22
CompositeKeyWritable{location='Arkansas', topic='Nutrition'}	22
CompositeKeyWritable{location='Arizona', topic='Nutrition'}	22
CompositeKeyWritable{location='Alaska', topic='Nutrition'}	22
CompositeKeyWritable{location='Alabama', topic='Nutrition'}	22
CompositeKeyWritable{location='Wyoming', topic='Nutrition'}	22
CompositeKeyWritable{location='Wisconsin', topic='Nutrition'}	22
CompositeKeyWritable{location='West Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Washington', topic='Nutrition'}	22
CompositeKeyWritable{location='Virginia', topic='Nutrition'}	22
CompositeKeyWritable{location='Vermont', topic='Nutrition'}	22
CompositeKeyWritable{location='Utah', topic='Nutrition'}	22
CompositeKeyWritable{location='Texas', topic='Nutrition'}	22
CompositeKeyWritable{location='Tennessee', topic='Nutrition'}	22
CompositeKeyWritable{location='South Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='South Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='Rhode Island', topic='Nutrition'}	22
CompositeKeyWritable{location='Pennsylvania', topic='Nutrition'}	22
CompositeKeyWritable{location='Oregon', topic='Nutrition'}	22
CompositeKeyWritable{location='Oklahoma', topic='Nutrition'}	22
CompositeKeyWritable{location='Ohio', topic='Nutrition'}	22
CompositeKeyWritable{location='North Dakota', topic='Nutrition'}	22
CompositeKeyWritable{location='North Carolina', topic='Nutrition'}	22
CompositeKeyWritable{location='New York', topic='Nutrition'}	22
CompositeKeyWritable{location='New Mexico', topic='Nutrition'}	22
CompositeKeyWritable{location='New Jersey', topic='Nutrition'}	22
CompositeKeyWritable{location='New Hampshire', topic='Nutrition'}	22
CompositeKeyWritable{location='Nevada', topic='Nutrition'}	22
CompositeKeyWritable{location='Nebraska', topic='Nutrition'}	22
CompositeKeyWritable{location='Montana', topic='Nutrition'}	22
